Country,Features,Region,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Tajikistan,net consumption,Eurasia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.213,14.165000000000001,13.783,13.655000000000001,13.401,12.899,12.772000000000002,13.118,13.290000000000003,13.235,14.137,13.816999999999997,14.222999999999997,14.424999999999999,14.632000000000001,14.471,14.880000000000003,13.916,14.084899999999996,13.777720000000002,13.694560000000003,13.46936,11.893399999999998,12.975279999999998,12.959000000000001,13.689139999999998,14.213180000000001,15.26358,15.6938,15.670306692000004
Tanzania,net consumption,Africa,1.0999999999999999,1.149,1.139,1.147,1.141,1.122,1.077,1.083,1.118,1.237,1.367,1.479,1.415,1.399,1.33,1.558,1.796,1.576,2.213,1.8120000000000003,1.939,2.109,2.435,2.4899999999999998,2.551,2.958,2.557,3.2640000000000002,3.481,3.0360000000000005,4.16712,3.90724,4.4902,4.69572,5.01266,5.507899999999999,5.95912,5.97872,6.391660000000001,6.6547,7.009382814000001,7.193058291
Thailand,net consumption,Asia & Oceania,12.916000000000002,13.633,14.860999999999997,17.422000000000004,19.343000000000004,20.955,22.820502321999996,25.7992451,29.143807448999993,33.776441653,39.558572302,42.555978295,48.432521791999996,55.213787986999996,61.07837534200001,69.74728867,76.344139835,75.91274727599998,75.90251256799999,79.386135031,84.75608159999999,89.027882427,96.29158027700001,102.68835107800001,110.238386984,116.146779635,122.62467546899998,126.79703687900002,129.24716965000002,129.560325017,146.11250504999998,145.759771443,156.262914726,161.041053227,162.59838732600002,167.09748302099996,183.934102251,193.19642273200003,194.77432736799997,199.990477618,193.20489317399998,202.591303684
The Bahamas,net consumption,Central & South America,0.74307,0.6640199999999999,0.7086600000000001,0.76167,0.7570199999999999,0.7867799999999999,0.79143,0.7932899999999999,0.79515,0.8091,0.8304900000000001,0.9923099999999999,1.0183499999999999,1.06392,1.11693,1.09647,1.12809,1.19226,1.29549,1.36152,1.565,1.626,1.716,1.81,1.794703,1.8944,1.927583,2.045213,2.05,1.945,1.8895,1.9316,1.7869,1.774,1.809,1.88,1.85,1.870067,1.9949123100000001,1.95624849,1.8473664950000002,1.97622619
Timor-Leste,net consumption,Asia & Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053000000000000005,0.053000000000000005,0.05500000000000001,0.057999999999999996,0.0738,0.08851400000000001,0.10570100000000002,0.10861000000000001,0.1121,0.101,0.236,0.27999999999999997,0.2763,0.3346,0.34409999999999996,0.36245499999999997,0.41424700000000003,0.404594,0.430617159
Togo,net consumption,Africa,0.21199999999999997,0.23600000000000002,0.26399999999999996,0.252,0.252,0.301,0.311,0.34099999999999997,0.349,0.383,0.4029999999999999,0.453,0.469,0.595,0.5179999999999999,0.6219999999999999,0.601,0.509,0.6799999999999999,0.6629999999999999,0.416,0.4164,0.4003,0.4282,0.5007,0.521,0.5067,0.53436,0.5680000000000001,0.6153,0.63548,0.65478,0.61978,0.68319,0.87382,1.04684,0.6918399999999999,1.2919,1.06282,1.454061,1.2031504579999999,1.240065047
Tonga,net consumption,Asia & Oceania,0.008369999999999999,0.01116,0.01116,0.01116,0.01116,0.01116,0.01116,0.01488,0.018600000000000002,0.019530000000000002,0.02139,0.02232,0.02325,0.02325,0.02511,0.02604,0.02976,0.03162,0.03255,0.030690000000000002,0.024999999999999998,0.033,0.034,0.038000000000000006,0.039999999999999994,0.037,0.038,0.04,0.042,0.042879999999999995,0.041780000000000005,0.04141,0.044340000000000004,0.046075,0.048196220000000005,0.04914408000000001,0.05206558,0.054726,0.06099,0.062448000000000004,0.06794,0.07202576
Trinidad and Tobago,net consumption,Central & South America,1.706,1.964,2.3779999999999997,2.42,2.47,2.446,2.799,2.949,2.9810000000000003,2.883,3.065,3.035,3.2849999999999997,3.275,3.3689999999999998,3.636,3.8199999999999994,4.289000000000001,4.442,4.505,4.734,4.8790000000000004,4.8790000000000004,5.739999999999999,5.678,6.249,6.471,6.965999999999999,7.047,7.087,7.7149,8.00292,8.34532,8.70094,8.61292,8.7491,8.60216,8.490056,8.246993,8.213918999999999,7.779031516000001,8.303561981
Tunisia,net consumption,Africa,2.2640000000000002,2.4159999999999995,2.5940000000000003,3.063,3.2230000000000003,3.4440000000000004,3.4299999999999997,3.7590000000000003,4.024000000000001,4.18,4.597,4.795999999999999,5.159,5.236000000000001,5.6129999999999995,6.193,6.824,7.291999999999999,7.581,8.347999999999999,8.847999999999999,9.452,9.818000000000001,10.267000000000001,10.722,11.266,11.519,11.043119999999998,11.52436,12.50544,13.09958,13.05348,14.02078,14.313699999999997,14.937500000000002,15.08776,15.316880000000001,15.63152,15.837399999999999,16.737740000000002,15.248935909999998,16.479296880999996
Turkiye,net consumption,Europe,21.839,22.488,24.896,26.154,29.634,32.566,31.728000000000005,35.019000000000005,40.373,40.19,47.84,50.464999999999996,55.517,60.45699999999999,62.80000000000001,68.40299999999999,75.28,82.75084000000001,88.68670999999999,91.635,98.58816,97.40202,102.5606,110.4469,120.05145999999999,129.02679999999998,141.48314000000002,153.69508000000002,160.43579999999997,155.77937000000003,185.008075,189.216353,192.167962,224.885851,187.32338900000002,222.34445300000002,256.727659,245.41289540000002,223.3553144,265.5560654,298.8749291,284.25423370000004
Turkmenistan,net consumption,Eurasia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.346999999999998,7.552999999999999,6.288,5.986000000000001,6.163999999999998,6.243,6.0950000000000015,6.573,6.854000000000001,6.633000000000001,7.502999999999998,7.619,8.405,9.019,9.67,10.57938,10.58878,11.364999999999998,11.1244,11.452800000000002,11.735999999999997,12.5088,13.424999999999997,15.09196,15.09196,15.092113999999999,15.092154,15.092154,14.021691319999999,15.232320213
Turks and Caicos Islands,net consumption,Central & South America,0.0046500000000000005,0.0046500000000000005,0.0046500000000000005,0.0046500000000000005,0.0046500000000000005,0.0046500000000000005,0.0046500000000000005,0.0046500000000000005,0.0046500000000000005,0.009300000000000001,0.017669999999999998,0.02139,0.02418,0.027899999999999998,0.03162,0.034409999999999996,0.033479999999999996,0.04464,0.0465,0.055799999999999995,0.071,0.075,0.096,0.103,0.11,0.124,0.149,0.171,0.186,0.196,0.196,0.195,0.197,0.196,0.21338,0.22466,0.235,0.212164,0.23007999999999998,0.232618,0.2435,0.25976828
Tuvalu,net consumption,Asia & Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U.S. Pacific Islands,net consumption,Asia & Oceania,0.12183000000000001,0.12648,0.12648,0.12927000000000002,0.1302,0.14415,0.14787,0.14694000000000002,0.15624000000000002,0.17484,0.17763,0.17949,0.14415,0.14880000000000002,0.15252000000000002,0.15531,0.15717,0.15624000000000002,0.15903,0.30132000000000003,0.341,0.348,0.355,0.354,0.36,0.365,0.386,0.394,0.394,0.397,0.529,0.531,0.528,0.534,0.542,0.55,0.515,0.509,0.519,0.48437,0.458091056,0.489689203
U.S. Territories,net consumption,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U.S. Virgin Islands,net consumption,Central & South America,0.69657,0.73563,0.7449300000000001,0.7653899999999999,0.76911,0.7867799999999999,0.80445,0.84165,0.84816,0.8304900000000001,0.85653,0.8742,0.8918699999999999,0.90954,0.92442,0.93651,0.9402299999999999,0.9439499999999998,0.9476699999999999,0.9486,0.9349999999999999,0.878,0.888,0.888,0.897,0.7846979999999999,0.793765,0.8008360000000001,0.773568,0.804,0.756,0.7246900000000001,0.7158009999999999,0.6672480000000001,0.640179,0.632274,0.62233,0.45824000000000004,0.5599999999999999,0.568,0.5978,0.6415071999999999
Uganda,net consumption,Africa,0.30062,0.30460000000000004,0.31059,0.26281000000000004,0.35688000000000003,0.37276000000000004,0.36792,0.39502,0.43405,0.5222600000000001,0.60238,0.609029,0.801539,0.785496,0.8220449999999999,0.856757,0.924368,1.04843,0.9983799999999999,0.99652,0.7999999999999998,0.8019999999999998,0.7799999999999997,0.8829999999999999,0.997,1.129,0.9275572000000001,1.164,1.3846320000000003,1.4689590000000003,1.68461,1.7151200000000004,0.9743999999999999,1.5848299999999997,1.6908500000000002,1.9729299999999999,2.74468,2.56849,3.0883499999999993,2.88238,3.1219737199999997,3.0731148599999996
Ukraine,net consumption,Eurasia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.563,193.509,169.769,162.786,146.652,140.10800000000003,132.827,128.33999999999997,125.12099999999998,125.92000000000002,127.03800000000004,132.95899999999997,139.897,142.143,147.998,152.94286100000002,152.48700000000002,138.80399999999997,152.5179,156.27900000000002,154.12248,151.73283999999998,143.32786,133.6114,133.20646,123.70406,127.14508000000001,123.35464000000002,127.15726999999997,134.25243184699997
United Arab Emirates,net consumption,Middle East,5.456,5.309,7.724,8.823,9.445,10.615,11.149,11.883000000000001,12.911,13.270000000000001,14.519000000000002,14.628,14.729999999999999,14.567,15.602,21.21,22.560000000000002,24.871,29.595000000000002,34.015,36.196,37.484,40.683,42.934999999999995,45.510999999999996,53.299,58.63,69.16,72.085,77.606,82.517,87.06678000000001,93.242,96.58409999999999,102.32600000000001,111.857,114.463,118.211,119.98747999999999,122.62299999999999,119.51588910000001,128.61006999999998
United Kingdom,net consumption,Europe,243.387,238.66899999999998,233.385,235.90900000000002,238.652,249.959,258.26,268.44100000000003,277.391,282.231,284.384,291.60300000000007,292.523,293.93,287.214,297.15899999999993,315.792,315.97900000000004,322.783,328.406,335.61762,338.5837,339.88031,342.71895,343.05598,351.07049,348.44823,345.03280000000007,343.63429,323.73181999999997,339.37752,328.282185,328.261434,327.22941899999995,314.402287,320.635534,317.4593842,312.48103199999997,313.6035513,309.26510750000006,295.0513947,287.3188985
United States,net consumption,North America,2094.4490004,2147.1028619999993,2086.4413516,2150.9545843,2285.7963941,2323.9738516,2368.7530520000005,2457.2722188,2578.0624949,2755.66608,2837.1188094,2886.0995235999994,2897.2499103,3000.7476080999995,3080.9412728,3164.023808,3253.8347555000005,3301.9273854999997,3425.1849380000003,3483.8190934,3592.4733067999996,3557.2476079999997,3631.8173049,3662.224009,3716.1910503999998,3811.3464910000002,3817.3740491999997,3890.9772074999996,3867.3606352000006,3725.3451228000004,3889.2898757,3886.633789,3838.8027260999993,3876.5109789000007,3914.5068094000003,3914.2991755,3921.1106998000005,3888.3056457000002,4032.6282676,3989.3782486,3897.8941984999997,3979.279761
Uruguay,net consumption,Central & South America,2.745,3.1189999999999998,2.888,2.999,3.1439999999999992,3.1450000000000005,3.2820000000000005,3.4640000000000004,3.7220000000000004,3.601,5.090999999999999,4.107,4.201,4.54,4.733,5.04,5.112,5.591,6.342999999999998,6.2010000000000005,6.473999999999999,6.642000000000001,6.146999999999999,6.032999999999999,6.228,6.514000000000001,7.221,7.8858000000000015,8.375319999999999,8.88368,9.50134,9.53848,9.868759999999998,9.97776,10.33684,10.7926,11.396419999999999,11.098889000000002,11.768859,11.713604000000002,11.780227,13.613773362000002
Uzbekistan,net consumption,Eurasia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.79600000000001,41.702999999999996,40.553,39.473,40.047000000000004,40.489,40.343,39.961,41.264,38.083999999999996,38.469,38.142999999999994,38.226,38.84,37.196999999999996,39.03,32.9016,36.8868,39.11402,40.37394,40.8123,41.573216,42.748765999999996,44.243956,45.406223,47.59489000000001,55.284856999999995,57.56928,54.57145423,57.83014726099999
Vanuatu,net consumption,Asia & Oceania,0.017669999999999998,0.018600000000000002,0.019530000000000002,0.02139,0.02232,0.02325,0.02325,0.02232,0.02232,0.02232,0.02232,0.02325,0.02511,0.02511,0.02511,0.02604,0.027899999999999998,0.030690000000000002,0.03255,0.03255,0.035,0.039457143,0.039,0.038,0.037,0.038,0.039,0.0424,0.048569999999999995,0.048569999999999995,0.05455,0.053688,0.057275,0.058625,0.057245580000000004,0.05548172,0.06291495999999999,0.06363426,0.06332036,0.06385674000000001,0.060934231000000005,0.065950234
Venezuela,net consumption,Central & South America,26.837,32.284,32.123000000000005,35.139,37.229,39.397,39.753,42.965,47.087,46.132000000000005,46.928,49.451,53.230000000000004,54.593999999999994,55.20300000000001,56.17,57.842000000000006,59.848000000000006,61.171,59.93199999999999,62.504999999999995,64.95800000000001,64.035,65.411,70.369,72.298,78.01399999999998,79.89275999999998,83.55364,83.76600000000002,87.8999,91.18454,93.87830000000001,95.1281,56.786060000000006,77.84168,70.02136000000002,67.901917,65.258054,56.532821,70.47945808,71.04766385
Vietnam,net consumption,Asia & Oceania,3.285,3.5229999999999997,3.725,3.95,4.026,4.248,4.24,4.504,5.007,5.821999999999999,6.263,6.707999999999999,6.943999999999999,7.856999999999999,9.231,11.135,13.264,15.084,17.433,19.294999999999998,22.038,25.439999999999998,29.546999999999997,34.148,38.142,45.485,52.056000000000004,58.82036,66.1187,75.687,85.90512000000001,94.1197,104.25081999999999,107.12432,122.0132,144.73546000000002,161.25212,176.08334,195.72484000000003,212.91744,216.8802608,228.97330936400002
Wake Island,net consumption,Asia & Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Sahara,net consumption,Africa,0.06695999999999999,0.06695999999999999,0.06788999999999999,0.06788999999999999,0.06788999999999999,0.06602999999999999,0.06881999999999999,0.07067999999999999,0.07161,0.07254,0.07440000000000001,0.07440000000000001,0.07440000000000001,0.07440000000000001,0.07440000000000001,0.07626000000000001,0.07626000000000001,0.07626000000000001,0.07626000000000001,0.07440000000000001,0.08,0.08,0.085,0.085,0.085,0.085,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yemen,net consumption,Middle East,0.471,0.506,0.607,0.6619999999999999,0.738,0.783,0.9490000000000001,1.0590000000000002,1.432,1.446,1.371,1.363,1.419,1.44,1.6199999999999999,1.714,1.646,1.7399999999999998,1.6470000000000002,1.6740000000000002,2.2600000000000002,2.394,2.609,2.872,3.126,3.407,3.688,4.13338,4.64524,4.70036,5.4376999999999995,4.24376,4.32162,5.80594,5.2732399999999995,4.50032,3.3554200000000005,2.859879,2.574081,2.739926,2.647696194,2.9313202059999997
Zambia,net consumption,Africa,5.790000000000001,6.272999999999998,6.190999999999999,6.263999999999999,6.309,6.343,6.242,6.603999999999999,6.66,5.092,6.049999999999999,5.957999999999999,5.9879999999999995,5.9799999999999995,5.954,6.137999999999999,5.683000000000001,6.525,6.253,5.909000000000001,6.183999999999999,6.573,7.127999999999998,7.576,8.296000000000001,8.659999999999998,8.737,8.2652,7.532199999999999,7.481,7.996304000000001,8.808532,10.548919999999999,11.082964,10.953503999999999,11.692864,11.108963,12.502604999999999,13.385809,12.272597732999998,11.795772,14.320751558
Zimbabwe,net consumption,Africa,6.902,7.036,7.174,6.949999999999999,7.106,7.145,7.850999999999999,8.129999999999999,8.308,9.240000000000002,9.947999999999999,9.418000000000001,8.3,8.773,8.2,8.490000000000002,8.793,9.559,9.013,9.676,10.411,10.074,10.176,10.280000000000001,9.978,10.432,10.305,9.058,7.535000000000001,7.155000000000001,7.478680000000001,7.918540000000001,7.71248,8.0797,7.96012,7.63378,7.079940000000001,7.838552000000001,8.455186,7.786427,8.131026611,8.340104173
